care,minimum_admissions,territory,indicator,outcome,n,status,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_rho,spearman_p,blocks,bootstrap_repetitions,bootstrap_seed,bootstrap_valid,block_status,block_ci_low,block_ci_high,pearson_q_bh,spearman_q_bh,period,census_year
same_uf,1000,AL,sewer_septic,hypertension,62,ok,0.24805478653705584,0.0519031685973792,-0.0018265843893089985,0.4687792114970786,0.28397673188789,0.025299582765169092,13,2000,20260919,2000,ok,-0.09123551923149982,0.4960306120940796,0.14241516129833592,0.0896255204331553,2008-2012,2010
same_uf,1000,AL,sewer_septic,hemorrhage,62,ok,0.5148481495630791,1.858276972736964e-05,0.3041975273132716,0.677495392545509,0.3673335767909315,0.003314584583999047,13,2000,20260919,2000,ok,-0.08154389119881035,0.7484980730043838,0.00026200138602157553,0.018644538284994638,2008-2012,2010
same_uf,1000,AL,sewer_septic,W,62,ok,0.39496808893878166,0.0014884126948484068,0.1610916535213208,0.5868438683846514,0.3887336002618922,0.001793855306118895,13,2000,20260919,2000,ok,0.005399085173754188,0.639327039829941,0.01084031128663074,0.013453914795891713,2008-2012,2010
same_uf,1000,BA,income_pc,hypertension,226,ok,0.27266510041094333,3.248138826077933e-05,0.1474099654896755,0.389312635037771,0.21036903583695804,0.0014693374108988987,32,2000,20260919,2000,ok,0.07985639586680847,0.4317223404696887,0.0003654156179337675,0.013224036698090089,2008-2012,2010
same_uf,1000,BA,income_pc,hemorrhage,226,ok,0.028204634912678498,0.6732137928395382,-0.1026736878920884,0.1581230389222202,0.03223376679423641,0.6297931508642103,32,2000,20260919,2000,ok,-0.0733275879723634,0.1386983026597224,0.7573655169444805,0.7719785669278583,2008-2012,2010
same_uf,1000,BA,income_pc,W,226,ok,0.17791678489800739,0.007334328186865905,0.048543467407267234,0.3014187892065203,0.16214061161519971,0.014680755274441359,32,2000,20260919,2000,ok,0.029205363555000405,0.32415984239473966,0.03474155456936481,0.06005763521362374,2008-2012,2010
same_uf,1000,BA,illiteracy_15plus,hypertension,226,ok,-0.2869373488986883,1.174890138232723e-05,-0.4023708064024738,-0.1625226720643404,-0.22639591085362237,0.0006052788903453713,32,2000,20260919,2000,ok,-0.44866987083318727,-0.1031737531179497,0.00021148022488189013,0.0068093875163854276,2008-2012,2010
same_uf,1000,BA,illiteracy_15plus,hemorrhage,226,ok,0.016900895523770266,0.8005113745405709,-0.11385062049713422,0.1470769166060554,-0.03176929204282519,0.6347379328073501,32,2000,20260919,2000,ok,-0.08417013871729152,0.13356610254432177,0.8786100452274559,0.7719785669278583,2008-2012,2010
same_uf,1000,BA,illiteracy_15plus,W,226,ok,-0.1602110055899654,0.015920332446802108,-0.2847578126723121,-0.03034503747843732,-0.15095243874896583,0.023222694619636587,32,2000,20260919,2000,ok,-0.290664887770493,-0.03458136312533189,0.059701246675507906,0.0870851048236372,2008-2012,2010
same_uf,1000,BA,sewer_septic,hypertension,226,ok,0.2451143346372902,0.00019814261340356267,0.11840128827889,0.36397217699046724,0.2047769949909741,0.0019730496982495868,32,2000,20260919,2000,ok,0.044204481659068554,0.43293854880588145,0.0018748706220058477,0.013659574834035602,2008-2012,2010
same_uf,1000,BA,sewer_septic,hemorrhage,226,ok,-0.0010669596712584038,0.9872734971125187,-0.13154905303108613,0.12945147505617882,0.003781229326998453,0.9549201268156287,32,2000,20260919,2000,ok,-0.11540225277531252,0.12234442484096243,0.9872734971125187,0.9724783860741992,2008-2012,2010
same_uf,1000,BA,sewer_septic,W,226,ok,0.1675112547929769,0.011664699077417682,0.03783799414563714,0.2916364091361068,0.17501024651677496,0.008369883182734933,32,2000,20260919,2000,ok,0.020885966787973793,0.3193964956012412,0.04564447465076484,0.041849415913674665,2008-2012,2010
same_uf,1000,CE,income_pc,hypertension,127,ok,0.19873622561579712,0.025097989677065002,0.02540104130641589,0.3604703845723657,0.13945933436948776,0.1178787673970968,32,2000,20260919,2000,ok,0.032545710725997545,0.38267270624507493,0.08067210967628037,0.294696918492742,2008-2012,2010
same_uf,1000,CE,income_pc,hemorrhage,127,ok,0.017242266914282645,0.8474261070601341,-0.15744531448609078,0.19088351890349342,0.1404563336901949,0.11524941223701492,32,2000,20260919,2000,ok,-0.04304648653548332,0.21854142143548252,0.8893775022366045,0.294696918492742,2008-2012,2010
same_uf,1000,CE,income_pc,W,127,ok,0.18882092732750877,0.03350093170333912,0.015103111297032389,0.3514737082526726,0.13117227217550184,0.14156719619987054,32,2000,20260919,2000,ok,0.014088476948995298,0.3508156586401106,0.10396840873450072,0.2970467128259159,2008-2012,2010
same_uf,1000,CE,illiteracy_15plus,hypertension,127,ok,-0.14544296179214117,0.10277627011204049,-0.3117581801356893,0.029519654316861835,-0.12624789088863891,0.15726208900791755,32,2000,20260919,2000,ok,-0.36678574063965685,0.06546414521008542,0.2116161802171667,0.3011401704406932,2008-2012,2010
same_uf,1000,CE,illiteracy_15plus,hemorrhage,127,ok,-0.04971145337845421,0.5788783399435852,-0.22200343929228683,0.12559086006138753,-0.10680383802778394,0.23203258230522947,32,2000,20260919,2000,ok,-0.18576048197179185,0.010092096963354374,0.6766110466873073,0.40159485398982026,2008-2012,2010
same_uf,1000,CE,illiteracy_15plus,W,127,ok,-0.15130717318496986,0.08949326003938544,-0.3171614595247942,0.023527652414203525,-0.12695092800899885,0.15494490586859735,32,2000,20260919,2000,ok,-0.35562113304307064,0.03959597186938113,0.2066575940341683,0.3011401704406932,2008-2012,2010
same_uf,1000,CE,sewer_septic,hypertension,127,ok,0.09830441107594558,0.2715297450749445,-0.07723292364100928,0.26793045450289726,0.03443124296962879,0.7007576763647161,32,2000,20260919,2000,ok,-0.18625554886433998,0.3515869198507176,0.4006176566679509,0.8409092116376593,2008-2012,2010
same_uf,1000,CE,sewer_septic,hemorrhage,127,ok,-0.02025507387011204,0.821178591428996,-0.19378589415839634,0.15450477026373524,-0.07321892297050082,0.41331393134001665,32,2000,20260919,2000,ok,-0.18606235153501285,0.05498796462217329,0.8798342051024957,0.5967716520007534,2008-2012,2010
same_uf,1000,CE,sewer_septic,W,127,ok,0.10267685573621134,0.2506766092254581,-0.07284074420969087,0.2720255524437974,0.026592379077615292,0.7666418625894108,32,2000,20260919,2000,ok,-0.15601231211307834,0.3369372729622615,0.39580517246124963,0.8960749043252854,2008-2012,2010
same_uf,1000,MA,income_pc,hypertension,112,ok,0.28865465608569724,0.0020249860824259726,0.10893352818735533,0.45010226172985407,0.137138537300295,0.14933677915126534,21,2000,20260919,2000,ok,0.05421971275856148,0.4935297467652359,0.013017767672738396,0.3011401704406932,2008-2012,2010
same_uf,1000,MA,income_pc,hemorrhage,112,ok,0.08053152966177074,0.39862660899969804,-0.10661743964056987,0.2621696796943846,0.0996724693384281,0.2957425034816116,21,2000,20260919,2000,ok,-0.09617298552332458,0.22624855543624944,0.533227355316854,0.4729621423977845,2008-2012,2010
same_uf,1000,MA,income_pc,W,112,ok,0.14531092582057692,0.126338761660647,-0.04136005217022876,0.3221796796868472,0.1432415348344552,0.13188737103783435,21,2000,20260919,2000,ok,-0.022602636679265545,0.2954352128541286,0.24718453368387458,0.2970467128259159,2008-2012,2010
same_uf,1000,MA,illiteracy_15plus,hypertension,112,ok,-0.17001275920555387,0.07311183672026127,-0.3446945087321983,0.0160493215860174,-0.13179974843656928,0.16597892256190802,21,2000,20260919,2000,ok,-0.3912945330626314,0.04565605182929816,0.18277959180065317,0.3112104798035775,2008-2012,2010
same_uf,1000,MA,illiteracy_15plus,hemorrhage,112,ok,0.11160477494945013,0.24138673354221096,-0.0755148301744814,0.29113153333220715,-0.012908703276976182,0.892543951291323,21,2000,20260919,2000,ok,-0.027021483163766995,0.22114377211213995,0.3879429646214105,0.9562970906692746,2008-2012,2010
same_uf,1000,MA,illiteracy_15plus,W,112,ok,0.0717040200117571,0.452472865994817,-0.11538699011764378,0.25388187283072466,-0.03177640345781939,0.7394353298011612,21,2000,20260919,2000,ok,-0.10262490136455608,0.19032794376375006,0.5735571540779371,0.8756471010803224,2008-2012,2010
same_uf,1000,MA,sewer_septic,hypertension,112,ok,0.11305183667756188,0.23530051733446505,-0.07405747339634808,0.2924722973680128,-0.008170482477045821,0.9318641826334714,21,2000,20260919,2000,ok,-0.10765629460813675,0.3376829213002214,0.3850372101836701,0.9724783860741992,2008-2012,2010
same_uf,1000,MA,sewer_septic,hemorrhage,112,ok,-0.07572233694431053,0.4274749539333474,-0.25765783490119837,0.11139866948927357,-0.05809771922172548,0.5428790437269404,21,2000,20260919,2000,ok,-0.17355624265725242,0.04039006388595976,0.549610655057161,0.7122621424640972,2008-2012,2010
same_uf,1000,MA,sewer_septic,W,112,ok,-0.04765009645041757,0.6178445373636973,-0.23116199500661974,0.13913588359166912,-0.09687532032664777,0.309570902555094,21,2000,20260919,2000,ok,-0.1533116080306712,0.06972091759271394,0.7128975431119583,0.4803686418958355,2008-2012,2010
same_uf,1000,PB,income_pc,hypertension,51,ok,0.18069107621750322,0.20448512978589023,-0.0998654456798793,0.4346320239582085,-0.024072942832922113,0.8668370458526931,20,2000,20260919,2000,ok,-0.3486308455124969,0.4010986867225372,0.3472388996364174,0.9399437846595466,2008-2012,2010
same_uf,1000,PB,income_pc,hemorrhage,51,ok,0.14162724366243876,0.3215122551208426,-0.13939711867510393,0.4015387931202835,0.10732447319710366,0.4534848283477611,20,2000,20260919,2000,ok,-0.13266974228192888,0.54446982007039,0.46671133807864246,0.6183884022924014,2008-2012,2010
same_uf,1000,PB,income_pc,W,51,ok,0.19113152829079583,0.17909804393004455,-0.0891478006727865,0.4433621075789588,0.11104072398190044,0.43790624625141744,20,2000,20260919,2000,ok,-0.21350726732539468,0.5218128692356232,0.3160553716412551,0.6063317255788857,2008-2012,2010
same_uf,1000,PB,illiteracy_15plus,hypertension,51,ok,-0.28790216800615875,0.04049527181035004,-0.5220646374939749,-0.01338008833250188,-0.21529898872000638,0.1291957455025133,20,2000,20260919,2000,ok,-0.5684371146214519,0.2025697888243099,0.11756691815908077,0.2970467128259159,2008-2012,2010
same_uf,1000,PB,illiteracy_15plus,hemorrhage,51,ok,-0.16025375206211062,0.2612899885971434,-0.41740349993942655,0.12065860320267513,-0.12671827347436276,0.37556679096599555,20,2000,20260919,2000,ok,-0.42932264300076384,0.11164760972878032,0.4006176566679509,0.55828590395714,2008-2012,2010
same_uf,1000,PB,illiteracy_15plus,W,51,ok,-0.2289653517158808,0.10606113831931077,-0.4746020545244841,0.04975800533095529,-0.28479638009049774,0.04280664334111152,20,2000,20260919,2000,ok,-0.5315151824004177,-0.010257296852680823,0.21212227663862154,0.12841993002333457,2008-2012,2010
same_uf,1000,PB,sewer_septic,hypertension,51,ok,-0.127732384550088,0.37172653409060835,-0.38960170192531246,0.15324568155924417,-0.1259757008399533,0.37839377934872814,20,2000,20260919,2000,ok,-0.49472440191503775,0.25891769941528464,0.522740438564918,0.55828590395714,2008-2012,2010
same_uf,1000,PB,sewer_septic,hemorrhage,51,ok,0.1571876114462167,0.2706442972031918,-0.1237570076531025,0.41480271778112643,-0.1281262542907446,0.37024140577400605,20,2000,20260919,2000,ok,-0.37093537859888037,0.4331210001291796,0.4006176566679509,0.55828590395714,2008-2012,2010
same_uf,1000,PB,sewer_septic,W,51,ok,0.12584843620053962,0.37887954944271723,-0.15511489461273034,0.38797639753185176,-0.0865158371040724,0.5460676425558079,20,2000,20260919,2000,ok,-0.4082597800582275,0.35360800026990263,0.5246024530745316,0.7122621424640972,2008-2012,2010
same_uf,1000,PE,income_pc,hypertension,132,ok,0.22063378078289209,0.011016079420491265,0.051710850118214254,0.3772825813680921,0.1939077395083823,0.02589181701402264,18,2000,20260919,2000,ok,0.09611113885502698,0.3945185095952578,0.04506577944746427,0.0896255204331553,2008-2012,2010
same_uf,1000,PE,income_pc,hemorrhage,132,ok,0.3174310825572778,0.00020831895800064974,0.15496391847777094,0.46318050964055896,0.34264151087966727,5.7793599121116115e-05,18,2000,20260919,2000,ok,0.20044381797655325,0.43438586341496654,0.0018748706220058477,0.00104028478418009,2008-2012,2010
same_uf,1000,PE,income_pc,W,132,ok,0.20773569387914753,0.016842136884300394,0.03821991799989073,0.36562963451811903,0.21577016795980236,0.012963357089767775,18,2000,20260919,2000,ok,0.022838280218093233,0.4168051668332851,0.06063169278348142,0.05555724467043332,2008-2012,2010
same_uf,1000,PE,illiteracy_15plus,hypertension,132,ok,-0.14313123501058356,0.10157754215320619,-0.30650736974389525,0.028436688045751415,-0.1689407418615936,0.05281101383353669,18,2000,20260919,2000,ok,-0.4381549145722805,0.12396612116032003,0.2116161802171667,0.15332229822639684,2008-2012,2010
same_uf,1000,PE,illiteracy_15plus,hemorrhage,132,ok,-0.3616546575197238,2.0377885579455872e-05,-0.5015339018272256,-0.20334850562558981,-0.37861946985071515,7.5896513285049544e-06,18,2000,20260919,2000,ok,-0.5303404097966703,-0.1642528804052028,0.00026200138602157553,0.00025570851430294956,2008-2012,2010
same_uf,1000,PE,illiteracy_15plus,W,132,ok,-0.20103478650286347,0.02081099823257538,-0.359556010143976,-0.031235318702294505,-0.26277699801203214,0.0023341981177921857,18,2000,20260919,2000,ok,-0.5015929339829371,0.05840636080670259,0.07163920389396221,0.015005559328664052,2008-2012,2010
same_uf,1000,PE,sewer_septic,hypertension,132,ok,0.23422851616716367,0.006867600751258471,0.06599750568132148,0.38951146331362907,0.17735699415088724,0.04190582130543625,18,2000,20260919,2000,ok,0.026241358477548795,0.38815748094396585,0.034338003756292354,0.12841993002333457,2008-2012,2010
same_uf,1000,PE,sewer_septic,hemorrhage,132,ok,-0.06442320674214895,0.463016233927374,-0.23273368107676987,0.10763408725991465,-0.0701131698984538,0.4243709525338691,18,2000,20260919,2000,ok,-0.25098233533167513,0.13606948213643086,0.5787702924092175,0.5967716520007534,2008-2012,2010
same_uf,1000,PE,sewer_septic,W,132,ok,0.10702783956503364,0.2219071116750641,-0.06503395011195826,0.2729092867333367,0.09863138067236096,0.26052284168925294,18,2000,20260919,2000,ok,-0.0673977868829461,0.31209522898840447,0.36984518612510686,0.43420473614875493,2008-2012,2010
same_uf,1000,PI,income_pc,hypertension,43,ok,0.20038319361066487,0.1976086866082553,-0.10636193955675338,0.4723020906277753,0.030504379341588644,0.8460338829185612,14,2000,20260919,2000,ok,-0.2039228057529314,0.45143402236013935,0.34201503451428805,0.9302270578950714,2008-2012,2010
same_uf,1000,PI,income_pc,hemorrhage,43,ok,0.11119787220462926,0.4777705999559174,-0.1956812732176922,0.39824142592424966,-0.11310782241014798,0.4701934283055444,14,2000,20260919,2000,ok,-0.25178870907654044,0.3964675542754323,0.5890322465209941,0.6316031126492387,2008-2012,2010
same_uf,1000,PI,income_pc,W,43,ok,0.17310161185344522,0.26697296576888113,-0.13422036674915772,0.45004750029322643,-0.030202355783751137,0.8475402083043984,14,2000,20260919,2000,ok,-0.1992535848831823,0.4330009295569,0.4006176566679509,0.9302270578950714,2008-2012,2010
same_uf,1000,PI,illiteracy_15plus,hypertension,43,ok,-0.12479146187703019,0.425263443734005,-0.40977674706732414,0.18238837918567155,-0.08154636061612806,0.6031713966905793,14,2000,20260919,2000,ok,-0.4586343940638631,0.27417091872784266,0.549610655057161,0.7555452803955836,2008-2012,2010
same_uf,1000,PI,illiteracy_15plus,hemorrhage,43,ok,0.008756096020581002,0.9555595714670414,-0.29235661588267176,0.3082892057055958,0.126094835397161,0.4204057641061213,14,2000,20260919,2000,ok,-0.3436421151228083,0.35407437376244366,0.9866664952281742,0.5967716520007534,2008-2012,2010
same_uf,1000,PI,illiteracy_15plus,W,43,ok,-0.06810152888101247,0.6643488529552645,-0.36106030696478186,0.23709177784362775,0.007550588945937784,0.9616730706733748,14,2000,20260919,2000,ok,-0.40935357381857856,0.31830519698940424,0.7568531236199216,0.9724783860741992,2008-2012,2010
same_uf,1000,PI,sewer_septic,hypertension,43,ok,0.2980643748239992,0.05221889247605651,-0.0025036141024152346,0.5492393386555048,0.22772576260948355,0.1419223183501598,14,2000,20260919,2000,ok,-0.008637710644858446,0.5824480299767384,0.14241516129833592,0.2970467128259159,2008-2012,2010
same_uf,1000,PI,sewer_septic,hemorrhage,43,ok,0.2142514135309313,0.16770296554152578,-0.09201342834329634,0.48348354499574214,0.19676834793113862,0.2059854090276655,14,2000,20260919,2000,ok,-0.16568067046630322,0.5019345226613848,0.3018653379747464,0.37834054719367133,2008-2012,2010
same_uf,1000,PI,sewer_septic,W,43,ok,0.2886150113227532,0.06052241334431762,-0.012842046234116302,0.5419781734347352,0.245998187858653,0.11180586517584942,14,2000,20260919,2000,ok,-0.0665057419595572,0.6119902086361937,0.15562906288538816,0.294696918492742,2008-2012,2010
same_uf,1000,RN,income_pc,hypertension,36,ok,0.10194399417922657,0.5541037354652859,-0.2344437928163399,0.41652923287643157,-0.035263835263835266,0.8382134487393156,17,2000,20260919,2000,ok,-0.4119979872934205,0.27834307685808396,0.6561754762088912,0.9302270578950714,2008-2012,2010
same_uf,1000,RN,income_pc,hemorrhage,36,ok,-0.11313019627050726,0.5112195661856698,-0.4258386558308681,0.22372063650695945,-0.4133848133848135,0.012210662133878645,17,2000,20260919,2000,ok,-0.398543638078408,-0.06029507357318766,0.6217535264420309,0.05555724467043332,2008-2012,2010
same_uf,1000,RN,income_pc,W,36,ok,-0.032697253778235714,0.8498496132483109,-0.3573937903067024,0.2990509542505271,-0.03346203346203346,0.8463789316546749,17,2000,20260919,2000,ok,-0.34840295029925433,0.21460276465434322,0.8893775022366045,0.9302270578950714,2008-2012,2010
same_uf,1000,RN,illiteracy_15plus,hypertension,36,ok,-0.1483984718184686,0.38771736127218165,-0.4547626213292854,0.18936984154901504,-0.005920205920205921,0.9726635399401915,17,2000,20260919,2000,ok,-0.36724825294548263,0.3889486867020931,0.528705492643884,0.9726635399401915,2008-2012,2010
same_uf,1000,RN,illiteracy_15plus,hemorrhage,36,ok,0.27582733289459876,0.1034567992172815,-0.05796075899195212,0.554146769213793,0.4661518661518662,0.004163716489270821,17,2000,20260919,2000,ok,0.10319519725427896,0.5375490171194565,0.2116161802171667,0.022043204943198464,2008-2012,2010
same_uf,1000,RN,illiteracy_15plus,W,36,ok,0.14376121545934528,0.40288289068384525,-0.19393416845487485,0.4509960935741253,0.09498069498069499,0.5816198043342667,17,2000,20260919,2000,ok,-0.29331653235431693,0.4484138769868365,0.533227355316854,0.7477968912869144,2008-2012,2010
same_uf,1000,RN,sewer_septic,hypertension,36,ok,0.250218452444721,0.14105971818113938,-0.08533206825761434,0.5347912955077221,0.3127413127413128,0.06329472276439664,17,2000,20260919,2000,ok,-0.10524742186535656,0.5527452703189814,0.26448697158963635,0.17801640777486555,2008-2012,2010
same_uf,1000,RN,sewer_septic,hemorrhage,36,ok,-0.16812518363116852,0.32701178696245176,-0.4706637477042971,0.16978886455524908,-0.08931788931788934,0.6044362243164668,17,2000,20260919,2000,ok,-0.35952317658484034,0.12274662523213423,0.46715969566064536,0.7555452803955836,2008-2012,2010
same_uf,1000,RN,sewer_septic,W,36,ok,-0.0040603358642576776,0.9812496053825467,-0.3321529932144188,0.3249088192353559,0.2442728442728443,0.15106865761000113,17,2000,20260919,2000,ok,-0.269193331189834,0.4202304684528687,0.9872734971125187,0.3011401704406932,2008-2012,2010
same_uf,1000,SE,income_pc,hypertension,39,ok,0.33695471139070027,0.035940864466656036,0.02398793664511046,0.589770352921079,0.5631578947368421,0.0001896237857012555,13,2000,20260919,2000,ok,0.18270614404086669,0.5760215055806666,0.10782259339996811,0.0028443567855188324,2008-2012,2010
same_uf,1000,SE,income_pc,hemorrhage,39,ok,0.4894407562153976,0.001565822741402218,0.20568736856637154,0.6972791473654824,0.17044534412955467,0.2995426901852635,13,2000,20260919,2000,ok,-0.1929968752602582,0.6849584201828951,0.01084031128663074,0.4729621423977845,2008-2012,2010
same_uf,1000,SE,income_pc,W,39,ok,0.5256385366734969,0.0005895908994170917,0.2518982938344716,0.7214968373287134,0.48421052631578954,0.001787655140284411,13,2000,20260919,2000,ok,-0.0899184978745826,0.6921810372927019,0.004823925540685296,0.013453914795891713,2008-2012,2010
same_uf,1000,SE,illiteracy_15plus,hypertension,39,ok,-0.2876399570377391,0.0757979975405131,-0.5529718738232413,0.030659617260136697,-0.39574898785425106,0.012638671043372636,13,2000,20260919,2000,ok,-0.7428993979848929,0.08696827091096239,0.1843735075309778,0.05555724467043332,2008-2012,2010
same_uf,1000,SE,illiteracy_15plus,hemorrhage,39,ok,-0.7979727360488825,1.1758243035863089e-09,-0.8895294063798593,-0.6447994159878883,-0.49757085020242914,0.001269060180741234,13,2000,20260919,2000,ok,-0.9256893930800801,-0.23682097083214979,5.2912093661383896e-08,0.012690601807412341,2008-2012,2010
same_uf,1000,SE,illiteracy_15plus,W,39,ok,-0.8248465163379504,1.0699815556190747e-10,-0.9048686576252166,-0.6885185906738233,-0.6890688259109312,1.2326057142956647e-06,13,2000,20260919,2000,ok,-0.9325815282854198,-0.31755636319764496,9.629834000571672e-09,0.00011093451428660983,2008-2012,2010
same_uf,1000,SE,sewer_septic,hypertension,39,ok,0.04841501383784086,0.7697620502436895,-0.2712455194662569,0.3584563706853008,-0.03481781376518219,0.8333348676538049,13,2000,20260919,2000,ok,-0.4026672345017678,0.41332808903756785,0.8552911669374328,0.9302270578950714,2008-2012,2010
same_uf,1000,SE,sewer_septic,hemorrhage,39,ok,0.4312251686162518,0.006129032284295655,0.13393056142698798,0.6573094264895843,0.24655870445344133,0.1302463709321269,13,2000,20260919,2000,ok,-0.10981355624331392,0.7051327146853285,0.03244781797568288,0.2970467128259159,2008-2012,2010
same_uf,1000,SE,sewer_septic,W,39,ok,0.41455551850772115,0.008692798858530675,0.11394200588110454,0.645625220376886,0.1736842105263158,0.29031507485992236,13,2000,20260919,2000,ok,-0.18678225669966086,0.7159680765982875,0.03911759486338804,0.4729621423977845,2008-2012,2010
any_uf,1,NE,income_pc,hypertension,1794,ok,0.05994600465307156,0.011099025160076449,0.013704386588958796,0.10593175822118679,0.01944811704259516,0.41037089645594127,188,2000,20260919,2000,ok,-0.021760684335659225,0.13895216351003195,0.03995649057627522,0.543137951191687,2020-2024,2022
any_uf,1,NE,income_pc,hemorrhage,1794,ok,0.0371266178576024,0.11595809785833078,-0.009168773849909044,0.08326319236647267,0.048343916511220976,0.040618106101764556,188,2000,20260919,2000,ok,-0.018777627566330918,0.0900534882337467,0.24386075938529772,0.13987802220152323,2020-2024,2022
any_uf,1,NE,income_pc,W,1794,ok,0.09385703415112234,6.851201424825732e-05,0.04778495835841946,0.1395305972059032,0.04252157597268459,0.07176791843087672,188,2000,20260919,2000,ok,0.009678749743293288,0.1783859647492059,0.0007707601602928948,0.20503794439474524,2020-2024,2022
any_uf,1,NE,illiteracy_15plus,hypertension,1794,ok,0.03707043226718041,0.1165112517063089,-0.009225032116267518,0.08320731913752182,0.07631413886285589,0.0012172836629926096,188,2000,20260919,2000,ok,-0.04873757884832593,0.1195129665441384,0.24386075938529772,0.012846592584893169,2020-2024,2022
any_uf,1,NE,illiteracy_15plus,hemorrhage,1794,ok,0.03247065478328059,0.1692185238683787,-0.013829765483534963,0.0786321297728776,0.03665010957225166,0.12071532648550062,188,2000,20260919,2000,ok,-0.03438875686719593,0.10689928777251619,0.2896880841966553,0.2526599856673269,2020-2024,2022
any_uf,1,NE,illiteracy_15plus,W,1794,ok,0.011392384159091357,0.6296560510827409,-0.03490565720084025,0.057641631311118276,0.056519039188375,0.016659150972737954,188,2000,20260919,2000,ok,-0.06631511379323961,0.09086427523300607,0.7372998818820947,0.07139636131173409,2020-2024,2022
any_uf,1,NE,sewer_septic,hypertension,1794,ok,0.11320379216104863,1.5326116221148794e-06,0.06727661855665795,0.15865224606543937,0.13225111050836524,1.883357279446967e-08,188,2000,20260919,2000,ok,0.03480997767073194,0.18719282850156405,2.758700919806783e-05,1.6950215515022702e-06,2020-2024,2022
any_uf,1,NE,sewer_septic,hemorrhage,1794,ok,-0.06727998912538832,0.004359138972588497,-0.11320713466373758,-0.021065944158127535,-0.06944626980069993,0.0032510688917203453,188,2000,20260919,2000,ok,-0.12418361459574824,-0.00488475153246257,0.021745162210914624,0.02438301668790259,2020-2024,2022
any_uf,1,NE,sewer_septic,W,1794,ok,0.0789432156705077,0.0008181405422851108,0.032783350581731825,0.1247670217801418,0.10315957191809319,1.1975768635656582e-05,188,2000,20260919,2000,ok,-0.002504990112885193,0.16001974389568818,0.006693877164150906,0.00024733643857767674,2020-2024,2022
any_uf,1,AL,income_pc,hypertension,102,ok,0.32912308263550427,0.0007311329464503895,0.14385584874385512,0.49210050709087055,0.29754426042261567,0.0023885420201759954,13,2000,20260919,2000,ok,0.052130462461747164,0.4470759409806742,0.0065801965180535054,0.01954261652871269,2020-2024,2022
any_uf,1,AL,income_pc,hemorrhage,102,ok,-0.11760985568636484,0.23909455491243506,-0.3051063108268298,0.07866426317510314,-0.03947613964613114,0.6936331549423003,13,2000,20260919,2000,ok,-0.2939877652341221,0.1791412273455068,0.3710087921055027,0.762378989704963,2020-2024,2022
any_uf,1,AL,income_pc,W,102,ok,0.28341189881701073,0.0038958509913530875,0.09412483328245329,0.4529232514106913,0.25977235073593025,0.008372532534144342,13,2000,20260919,2000,ok,-0.0043226030032974365,0.4502652776235586,0.02062509348363399,0.04186266267072171,2020-2024,2022
any_uf,1,AL,illiteracy_15plus,hypertension,102,ok,-0.3028593423809078,0.001974515463369892,-0.46967128650561224,-0.11516765197704029,-0.26846555970872293,0.0063675565079586854,13,2000,20260919,2000,ok,-0.4440825831548017,-0.05287154732501547,0.013669722438714638,0.0352147726249876,2020-2024,2022
any_uf,1,AL,illiteracy_15plus,hemorrhage,102,ok,0.2575815479807012,0.008958237179002456,0.06643456751381815,0.4304917587828284,0.16249197737606172,0.1027370686680852,13,2000,20260919,2000,ok,-0.07810927614650796,0.45454394773836415,0.03359338942125921,0.2422172592918816,2020-2024,2022
any_uf,1,AL,illiteracy_15plus,W,102,ok,-0.2413549849236759,0.014534815752906974,-0.4162902634794317,-0.049188890902973015,-0.22442246091409715,0.02335182604931781,13,2000,20260919,2000,ok,-0.47603805627429735,0.06539247369968833,0.048449385843023246,0.08756934768494179,2020-2024,2022
any_uf,1,AL,sewer_septic,hypertension,102,ok,0.07494977457621985,0.4540498570671764,-0.12129307189659531,0.2655539963323798,-0.02174146597983613,0.8282882513247966,13,2000,20260919,2000,ok,-0.27831507632125,0.3760332122273871,0.6286844174776288,0.8743676255603771,2020-2024,2022
any_uf,1,AL,sewer_septic,hemorrhage,102,ok,-0.2224610020245116,0.024621149145710862,-0.3996459826237992,-0.029251620338636573,-0.155557817723166,0.11847319471172861,13,2000,20260919,2000,ok,-0.3748331638612798,0.019891522245863318,0.07148075558432186,0.2526599856673269,2020-2024,2022
any_uf,1,AL,sewer_septic,W,102,ok,0.04700209885497913,0.6389932309644821,-0.1488332422681405,0.2392897134815737,-0.02081413167016302,0.835506842202138,13,2000,20260919,2000,ok,-0.30067094899945074,0.365668943681065,0.7372998818820947,0.8743676255603771,2020-2024,2022
any_uf,1,BA,income_pc,hypertension,417,ok,0.022214468762781176,0.6510338432222519,-0.07397347640700848,0.11799290001701518,0.08723137092008719,0.07518057961140659,32,2000,20260919,2000,ok,-0.09854458570675148,0.14399408828494703,0.7416841251899072,0.20503794439474524,2020-2024,2022
any_uf,1,BA,income_pc,hemorrhage,417,ok,-0.005470659452455246,0.9113153967348645,-0.10144750480686823,0.09060708143246679,-0.029737880404607567,0.5447964805663706,32,2000,20260919,2000,ok,-0.0657556104218248,0.07634170549155626,0.9599035245074522,0.6716668938489502,2020-2024,2022
