territory,region_code,region,year,n_months,months,admissions,deaths,pn_admissions,icu_admissions,icu_known,W,W_any,W_pn,W_icu,W_icu_known,M,M_any,M_pn,M_icu,M_icu_known,OMS,OMS_any,OMS_pn,OMS_icu,OMS_icu_known,union_cases,W_per_1000,W_pn_per_1000,W_any_per_1000,W_survivor_per_1000,W_standardized,M_per_1000,M_pn_per_1000,M_any_per_1000,M_survivor_per_1000,M_standardized,OMS_per_1000,OMS_pn_per_1000,OMS_any_per_1000,OMS_survivor_per_1000,OMS_standardized,pn_percent
3,3.0,Sudeste,2024,12,"1,2,3,4,5,6,7,8,9,10,11,12",769186.0,284.0,118703.0,8763.0,769186.0,29643.0,37312.0,1895.0,2799.0,29643.0,7296.0,8731.0,123.0,362.0,7296.0,15978.0,19979.0,532.0,1175.0,15978.0,32218.0,38.53814291991794,15.96421320438405,48.50842319022967,38.55237728605206,36.92452501029414,9.485352047489163,1.0361995905747958,11.350960625908428,9.488855536856452,9.351392623350801,20.772608965841812,4.4817738389088735,25.97421169912089,20.780281492309815,20.244976106741618,15.432288159170863
3,3.0,Sudeste,2025,12,"1,2,3,4,5,6,7,8,9,10,11,12",783436.0,262.0,140984.0,9116.0,783436.0,32007.0,40595.0,2044.0,2950.0,32007.0,8170.0,9763.0,296.0,420.0,8170.0,17353.0,22056.0,807.0,1355.0,17353.0,35005.0,40.85464543370486,14.498099075072348,51.81661297157649,40.86831278872894,39.35122781029263,10.428420445320358,2.099529024570164,12.461770967890166,10.431909128750444,10.270425219236703,22.149862911584353,5.724053793338251,28.15290591701173,22.15727284102894,21.66307130195836,17.99559887470068
4,4.0,Sul,2002,12,"1,2,3,4,5,6,7,8,9,10,11,12",342119.0,92.0,29868.0,715.0,342119.0,9555.0,9623.0,300.0,132.0,9555.0,4804.0,5216.0,113.0,28.0,4804.0,7682.0,8116.0,268.0,86.0,7682.0,11057.0,27.92887854810753,10.04419445560466,28.12763979784812,27.93639098667649,28.001114895269218,14.041897702261494,3.7833132449444222,15.246157038925052,14.045674756671257,13.99070657735366,22.454175301576353,8.972813713673498,23.7227397484501,22.460215129214944,22.429824305426024,8.730295598899797
4,4.0,Sul,2003,12,"1,2,3,4,5,6,7,8,9,10,11,12",321871.0,74.0,78736.0,577.0,321871.0,9913.0,9958.0,842.0,115.0,9913.0,3750.0,4225.0,234.0,27.0,3750.0,6089.0,6577.0,442.0,64.0,6089.0,10627.0,30.798052635993923,10.693964641333062,30.937860198651013,30.80513491424718,30.89817056083277,11.65063022142411,2.9719569193253403,13.126376716137832,11.653309384487736,11.642744921911724,18.917516644867042,5.613696403170088,20.433651991015033,18.921866891238885,18.936793390933733,24.461973896374634
4,4.0,Sul,2004,12,"1,2,3,4,5,6,7,8,9,10,11,12",322474.0,99.0,96277.0,674.0,322474.0,10401.0,10439.0,1036.0,114.0,10401.0,3811.0,4223.0,258.0,20.0,3811.0,6214.0,6638.0,510.0,64.0,6214.0,10891.0,32.253763094078906,10.760617800720837,32.37160205163827,32.26366808840636,32.32218402604416,11.81800703312515,2.6797677534613666,13.095629415084627,11.821636293136875,11.805611973562485,19.269770586155783,5.297215326609678,20.58460527050243,19.275688251260178,19.266989955841957,29.85574030774574
4,4.0,Sul,2005,12,"1,2,3,4,5,6,7,8,9,10,11,12",315357.0,77.0,111128.0,635.0,315357.0,10194.0,10322.0,1229.0,103.0,10194.0,3823.0,4141.0,255.0,21.0,3823.0,5834.0,6172.0,433.0,50.0,5834.0,10700.0,32.32526945652071,11.059318983514506,32.73115865511151,32.33316417153007,32.43027628903318,12.122768798536262,2.2946512130156216,13.13114977628529,12.12572951027658,12.105385063569317,18.499668629521462,3.8964077460226045,19.571469794550303,18.504186754630805,18.50271971988816,35.238792860155314
4,4.0,Sul,2006,12,"1,2,3,4,5,6,7,8,9,10,11,12",303959.0,93.0,123890.0,614.0,303959.0,9718.0,9906.0,1228.0,98.0,9718.0,3607.0,3932.0,345.0,26.0,3607.0,5753.0,6100.0,501.0,64.0,5753.0,10357.0,31.971417197714164,9.91201872628945,32.58992166706694,31.981202240461258,32.134454287153616,11.866732026358818,2.7847283880862057,12.935955178165477,11.870363910407876,11.872253675869992,18.926894745672936,4.043909920090403,20.06849608006343,18.93268743459288,18.96315644084333,40.75878654686981
4,4.0,Sul,2007,12,"1,2,3,4,5,6,7,8,9,10,11,12",292404.0,74.0,123844.0,566.0,292404.0,7635.0,7793.0,918.0,99.0,7635.0,2452.0,2697.0,269.0,24.0,2452.0,4327.0,4585.0,415.0,59.0,4327.0,8141.0,26.111133910616818,7.412551274183651,26.651482195865995,26.117743645879656,26.143885421814986,8.385658198930248,2.1720874648751654,9.223540033652071,8.387780932507782,8.346483795920324,14.7980191789442,3.3509899551048092,15.680360049794121,14.801765128450723,14.759527974536502,42.35372977113856
4,4.0,Sul,2008,12,"1,2,3,4,5,6,7,8,9,10,11,12",285408.0,59.0,115794.0,577.0,285408.0,10032.0,10104.0,1771.0,134.0,10032.0,2986.0,2998.0,60.0,15.0,2986.0,7761.0,7784.0,1058.0,91.0,7761.0,11453.0,35.14968045745039,15.294402127916818,35.40195089135553,35.15694815822028,35.142273890472566,10.462215495010652,0.5181615627752734,10.504260567328176,10.464378708178407,10.40539075348871,27.192650521358896,9.13691555693732,27.273236909967483,27.198272992020296,27.109910092070812,40.57139253279516
4,4.0,Sul,2009,12,"1,2,3,4,5,6,7,8,9,10,11,12",290199.0,82.0,122010.0,609.0,290199.0,9233.0,9268.0,1593.0,108.0,9233.0,2808.0,2814.0,35.0,25.0,2808.0,6846.0,6853.0,825.0,73.0,6846.0,10465.0,31.816098608196445,13.056306860093436,31.9367055020865,31.825091256286257,31.792141390472427,9.676118801236393,0.2868617326448652,9.696794268760403,9.678853703850516,9.62382224099716,23.59070844489471,6.761740840914679,23.61482982367272,23.597376230968884,23.50592104383456,42.04356321007309
4,4.0,Sul,2010,12,"1,2,3,4,5,6,7,8,9,10,11,12",288131.0,82.0,124595.0,634.0,288131.0,9069.0,9112.0,1912.0,153.0,9069.0,2145.0,2149.0,55.0,16.0,2145.0,6065.0,6081.0,940.0,96.0,6065.0,9801.0,31.47526645865943,15.345720133231671,31.62450413180116,31.484226641994937,31.469287990828292,7.444530439279355,0.441430233958024,7.458413013525098,7.44664970196043,7.4221450710564625,21.049453200106896,7.5444439985553196,21.104983497089865,21.05544542768765,21.01164678171942,43.24248345370682
4,4.0,Sul,2011,12,"1,2,3,4,5,6,7,8,9,10,11,12",291382.0,60.0,125792.0,608.0,291382.0,9235.0,9311.0,1902.0,117.0,9235.0,2104.0,2108.0,44.0,14.0,2104.0,5880.0,5896.0,939.0,86.0,5880.0,9871.0,31.693790282172543,15.120198422793182,31.95461627691484,31.700317861335567,31.632865252887292,7.220761749181487,0.3497837700330705,7.234489433115292,7.2222489204385525,7.1764356456881435,20.17969538269351,7.464703637751208,20.23460611842873,20.183851545712304,20.115112957009053,43.1708204350303
4,4.0,Sul,2012,12,"1,2,3,4,5,6,7,8,9,10,11,12",291935.0,63.0,125679.0,571.0,291935.0,9064.0,9120.0,1793.0,130.0,9064.0,1919.0,1934.0,43.0,30.0,1919.0,5809.0,5847.0,980.0,98.0,5809.0,9551.0,31.04800726189049,14.266504348379602,31.239830784249918,31.054708913496327,31.029258904733158,6.573381060852587,0.3421414874402247,6.624762361484577,6.574799912290319,6.546264887706311,19.89826502474866,7.797643202126051,20.0284309863497,19.902560026312905,19.862346826369613,43.05033654751914
4,4.0,Sul,2013,12,"1,2,3,4,5,6,7,8,9,10,11,12",298790.0,45.0,112139.0,582.0,298790.0,9428.0,9487.0,1814.0,137.0,9428.0,1979.0,1997.0,35.0,15.0,1979.0,6226.0,6251.0,1114.0,97.0,6226.0,9931.0,31.55393420127849,16.176352562444823,31.751397302453228,31.55868717468075,31.533865883048172,6.623380969911978,0.31211264591266197,6.68362394993139,6.624378650688715,6.595007923578037,20.83737742226982,9.934099644191583,20.92104822785234,20.840516159266265,20.80378769226778,37.531041868871114
4,4.0,Sul,2014,12,"1,2,3,4,5,6,7,8,9,10,11,12",304447.0,50.0,98609.0,633.0,304447.0,9114.0,9192.0,1453.0,141.0,9114.0,2052.0,2065.0,28.0,19.0,2052.0,5690.0,5720.0,759.0,105.0,5690.0,9513.0,29.936245060716644,14.734963340060238,30.192447289676036,29.94116236362382,29.78352302445025,6.740089408008619,0.28394974089586145,6.782789779501851,6.741196529532157,6.710810610550189,18.68962413819154,7.697066190712815,18.788163457022076,18.692694080427863,18.60772993305028,32.389545635200875
4,4.0,Sul,2015,12,"1,2,3,4,5,6,7,8,9,10,11,12",316673.0,87.0,97275.0,786.0,316673.0,9246.0,9456.0,1244.0,198.0,9246.0,1949.0,1999.0,52.0,32.0,1949.0,5694.0,5842.0,578.0,144.0,5694.0,9740.0,29.197310790626293,12.788486250321254,29.860455422470498,29.20533441150272,28.912666610218466,6.154613749830267,0.5345669493703418,6.312505328840792,6.156305079820333,6.127270790320318,17.980693017718593,5.941917244924184,18.448052091589748,17.985634235247293,17.835582978934443,30.71780669649765
4,4.0,Sul,2016,12,"1,2,3,4,5,6,7,8,9,10,11,12",316220.0,115.0,97080.0,830.0,316220.0,10311.0,10505.0,1771.0,209.0,10311.0,2039.0,2101.0,49.0,29.0,2039.0,5675.0,5831.0,755.0,131.0,5675.0,10650.0,32.60704572765796,18.242686444169756,33.220542660173294,32.61890827414941,32.05846540154154,6.4480425020555305,0.5047383601153688,6.644108532034659,6.450388320336597,6.3918650476584835,17.946366453734743,7.777091058920478,18.439693884004807,17.95289539868082,17.72242165981803,30.70014546834482
4,4.0,Sul,2017,12,"1,2,3,4,5,6,7,8,9,10,11,12",319499.0,63.0,102389.0,861.0,319499.0,10496.0,10713.0,1693.0,276.0,10496.0,2057.0,2118.0,68.0,36.0,2057.0,5624.0,5752.0,668.0,164.0,5624.0,10750.0,32.8514330248295,16.534979343484164,33.53062137909665,32.85791207002342,32.07025441147021,6.438204814412565,0.6641338425026125,6.629128729667386,6.439474573936563,6.399323331551928,17.602559006444466,6.524138335172724,18.00318623845458,17.606030628983582,17.338166825902054,32.04673567053418
4,4.0,Sul,2018,12,"1,2,3,4,5,6,7,8,9,10,11,12",325906.0,87.0,102215.0,908.0,325906.0,10881.0,11100.0,1855.0,274.0,10881.0,2067.0,2133.0,107.0,37.0,2067.0,5736.0,5868.0,770.0,187.0,5736.0,11253.0,33.38692751897786,18.1480213275938,34.05890041913926,33.395842476958066,32.45150061678902,6.342319564537013,1.0468130900552757,6.544831945407571,6.344013087020707,6.264333967492667,17.60016691929575,7.533140928435161,18.005191681036862,17.604866505636565,17.272971382532305,31.363337894975853
4,4.0,Sul,2019,12,"1,2,3,4,5,6,7,8,9,10,11,12",322666.0,62.0,55482.0,945.0,322666.0,10538.0,10792.0,860.0,271.0,10538.0,1915.0,1989.0,49.0,20.0,1915.0,5243.0,5398.0,353.0,173.0,5243.0,10913.0,32.65915838669088,15.500522692044267,33.44635009576466,32.66543502250437,31.539356307586587,5.934929617623177,0.8831693161746151,6.1642689344399475,5.936070228515455,5.935890133151703,16.249000514463873,6.362423849176309,16.7293734077963,16.25212334626973,15.937861032687552,17.194870237335202
4,4.0,Sul,2020,12,"1,2,3,4,5,6,7,8,9,10,11,12",310159.0,75.0,42579.0,829.0,310159.0,9733.0,10113.0,702.0,246.0,9733.0,1827.0,1879.0,43.0,38.0,1827.0,4789.0,4909.0,235.0,144.0,4789.0,10190.0,31.38067894209099,16.487000634115407,32.605856995927894,31.38826898517821,30.146050045275405,5.8905271167369,1.0098875032292913,6.05818306094616,5.891951858206164,5.8507641167538615,15.440467631118233,5.519152633927523,15.827365963908834,15.444202216173682,15.107182218189733,13.728120093242499
4,4.0,Sul,2021,12,"1,2,3,4,5,6,7,8,9,10,11,12",305942.0,120.0,49053.0,968.0,305942.0,9752.0,10118.0,890.0,206.0,9752.0,1654.0,1710.0,40.0,31.0,1654.0,4820.0,4983.0,305.0,142.0,4820.0,10144.0,31.87532277359761,18.14364055205594,33.07162795562557,31.887830175723135,30.317695032074326,5.406253472880481,0.8154445191935253,5.589294702917546,5.40837480625985,5.333772087353479,15.754620156761739,6.217764458850631,16.28740087990534,15.760802035170785,15.275962070650964,16.033431173228912
4,4.0,Sul,2022,12,"1,2,3,4,5,6,7,8,9,10,11,12",307046.0,67.0,54672.0,994.0,307046.0,10113.0,10534.0,1006.0,243.0,10113.0,1701.0,1737.0,34.0,47.0,1701.0,4868.0,4967.0,319.0,154.0,4868.0,10542.0,32.936432977469174,18.400643839625403,34.30756303615745,32.94362155065982,31.340378161780162,5.539886531659751,0.6218905472636815,5.657132807462074,5.541095644978973,5.423186385989955,15.854301961269647,5.834796605209248,16.176729219726035,15.857762257353109,15.354298954589389,17.805801085179418
4,4.0,Sul,2023,12,"1,2,3,4,5,6,7,8,9,10,11,12",310617.0,74.0,62867.0,1167.0,310617.0,10587.0,10911.0,1156.0,311.0,10587.0,1776.0,1825.0,58.0,35.0,1776.0,4843.0,4960.0,379.0,203.0,4843.0,10983.0,34.08377519581993,18.388025514180733,35.12686041008702,34.09189709637635,32.491627078119514,5.717652285612185,0.9225825950021473,5.875402827276035,5.719014758020628,5.597535427114704,15.59154843424539,6.028600060445067,15.968218094952949,15.595263779895216,15.062050770323923,20.239394495471917
4,4.0,Sul,2024,12,"1,2,3,4,5,6,7,8,9,10,11,12",292387.0,99.0,61999.0,1132.0,292387.0,10197.0,10517.0,1161.0,292.0,10197.0,2277.0,2328.0,63.0,41.0,2277.0,5150.0,5263.0,344.0,161.0,5150.0,11111.0,34.87501154292085,18.726108485620735,35.96945144619973,34.88682395445588,33.13653656751971,7.7876239367687345,1.01614542170035,7.962050296353805,7.790261659732866,7.616494113038693,17.61364219339437,5.54847658833207,18.000116284239724,17.619608057806,17.00128771902243,21.2044311135584
4,4.0,Sul,2025,12,"1,2,3,4,5,6,7,8,9,10,11,12",303541.0,62.0,71849.0,1308.0,303541.0,10786.0,11093.0,1450.0,368.0,10786.0,2486.0,2554.0,140.0,41.0,2486.0,5319.0,5457.0,454.0,191.0,5319.0,11715.0,35.533914693566935,20.181213378056757,36.54531018873892,35.54117418338666,33.84415777455341,8.189997397386184,1.9485309468468595,8.414019852342847,8.191670593352423,7.949582301677325,17.523168204624746,6.318807499060529,17.97780201027209,17.526748144023145,16.833288990513665,23.6702784796782
5,5.0,Centro-Oeste,2002,12,"1,2,3,4,5,6,7,8,9,10,11,12",192391.0,41.0,4033.0,344.0,192391.0,6393.0,6486.0,33.0,51.0,6393.0,2401.0,2620.0,6.0,11.0,2401.0,4306.0,4560.0,16.0,38.0,4306.0,6469.0,33.22920510834707,8.182494421026531,33.712595703541226,33.23628801663634,36.01338820726471,12.479793753346051,1.4877262583684603,13.61810063880327,12.482453860150766,13.279154479681345,22.38150433232324,3.967270022315894,23.701732409520197,22.38627501949571,23.98992960329053,2.096251903675328
5,5.0,Centro-Oeste,2003,12,"1,2,3,4,5,6,7,8,9,10,11,12",196019.0,38.0,19733.0,335.0,196019.0,6757.0,6924.0,194.0,49.0,6757.0,3034.0,3332.0,16.0,13.0,3034.0,4633.0,5000.0,57.0,30.0,4633.0,6873.0,34.47114820502094,9.831247149445092,35.323106433560014,34.477832034738064,36.93033149773332,15.478091409506222,0.8108245071707292,16.998352200551988,15.481092554890525,16.40194899913504,23.63546390911085,2.888562306795723,25.507731393385335,23.640046739224722,24.988954037157704,10.066881271713456
5,5.0,Centro-Oeste,2004,12,"1,2,3,4,5,6,7,8,9,10,11,12",200684.0,48.0,33019.0,576.0,200684.0,6763.0,6939.0,198.0,149.0,6763.0,2885.0,3173.0,12.0,10.0,2885.0,4732.0,5109.0,45.0,87.0,4732.0,6823.0,33.69974686571924,5.996547442381659,34.576747523469734,33.707809166849415,35.87996950695168,14.375834645512347,0.36342711772010056,15.810926630922246,14.379273908969477,14.920579126374417,23.579358593609854,1.362851691450377,25.457933866177672,23.584999700950977,24.888502075526482,16.45322995355883
5,5.0,Centro-Oeste,2005,12,"1,2,3,4,5,6,7,8,9,10,11,12",197278.0,57.0,43588.0,594.0,197278.0,7114.0,7411.0,233.0,161.0,7114.0,2941.0,3231.0,27.0,15.0,2941.0,5217.0,5676.0,65.0,91.0,5217.0,7154.0,36.06078731536208,5.345507937964578,37.56627703038352,36.071209455382544,38.5197013619902,14.9078964709699,0.619436542167569,16.377903263415078,14.912205089721683,15.36450217581626,26.44491529719482,1.4912361200330366,28.77158122040978,26.45255829754438,27.90046366143896,22.094708989344984
5,5.0,Centro-Oeste,2006,12,"1,2,3,4,5,6,7,8,9,10,11,12",189127.0,51.0,48032.0,564.0,189127.0,6321.0,6574.0,230.0,184.0,6321.0,2325.0,2542.0,11.0,16.0,2325.0,4595.0,4942.0,53.0,110.0,4595.0,6387.0,33.42198628434861,4.788474350433044,34.75971172809805,33.431001290486364,35.49175413369052,12.293326706393058,0.22901399067288475,13.440703865656412,12.296642619898877,12.659937713311422,24.29584353371015,1.1034310459693537,26.13058949806215,24.302396919757136,25.61009504167279,25.39669111232135
5,5.0,Centro-Oeste,2007,12,"1,2,3,4,5,6,7,8,9,10,11,12",182259.0,38.0,50537.0,471.0,182259.0,6113.0,6315.0,284.0,161.0,6113.0,1876.0,2113.0,23.0,15.0,1876.0,4194.0,4560.0,70.0,89.0,4194.0,6185.0,33.540181829155216,5.6196450125650514,34.64849472454035,33.547176231060085,35.51097504944506,10.293044513576833,0.45511209608801473,11.593391821528703,10.295191004329908,10.562935974634014,23.011209322996397,1.3851237707026536,25.019340608694222,23.01600803420023,24.310421674847245,27.728123165385522
5,5.0,Centro-Oeste,2008,12,"1,2,3,4,5,6,7,8,9,10,11,12",178360.0,55.0,58325.0,481.0,178360.0,7261.0,7432.0,1048.0,174.0,7261.0,1854.0,1872.0,21.0,9.0,1854.0,5807.0,5884.0,455.0,88.0,5807.0,8324.0,40.70980040367795,17.968281183026146,41.66853554608657,40.7223577577746,42.31532460830495,10.394707333482843,0.3600514359194171,10.495626822157435,10.397913687221335,10.642346391006338,32.557748374074905,7.801114444920703,32.98945952007176,32.56779114438743,33.78845588843214,32.70071764969724
5,5.0,Centro-Oeste,2009,12,"1,2,3,4,5,6,7,8,9,10,11,12",178307.0,60.0,59803.0,508.0,178307.0,7034.0,7101.0,679.0,159.0,7034.0,1880.0,1886.0,8.0,16.0,1880.0,4972.0,5004.0,249.0,90.0,4972.0,7389.0,39.448815806446184,11.353945454241426,39.82457222655308,39.462094733712206,40.87055104143314,10.5436129821039,0.13377255321639384,10.577262810770188,10.547162084074346,10.789961801521072,27.884491354798186,4.163670718860258,28.06395710768506,27.893877596817898,28.84357844919207,33.53934506216806
5,5.0,Centro-Oeste,2010,12,"1,2,3,4,5,6,7,8,9,10,11,12",175040.0,58.0,61475.0,494.0,175040.0,6169.0,6199.0,703.0,150.0,6169.0,1618.0,1623.0,16.0,21.0,1618.0,4242.0,4257.0,232.0,85.0,4242.0,6453.0,35.24337294332724,11.435542903619357,35.41476234003656,35.25505480563715,36.25983250178408,9.243601462522852,0.26026840178934524,9.272166361974406,9.246665371295332,9.446235732961485,24.234460694698356,3.773891825945506,24.320155393053017,24.242493513618545,24.77383668102692,35.120543875685556
5,5.0,Centro-Oeste,2011,12,"1,2,3,4,5,6,7,8,9,10,11,12",172866.0,43.0,55169.0,466.0,172866.0,5558.0,5598.0,592.0,117.0,5558.0,1376.0,1391.0,12.0,21.0,1376.0,3775.0,3807.0,185.0,83.0,3775.0,5789.0,32.152071546747194,10.730663959832514,32.38346464891882,32.16007128680789,32.97314679735851,7.9599227147038745,0.21751345864525368,8.046695128018234,7.961903218900262,8.072025086727473,21.83772401744704,3.353332487447661,22.02283849918434,21.843157450107913,22.355581300635777,31.91431513426585
5,5.0,Centro-Oeste,2012,12,"1,2,3,4,5,6,7,8,9,10,11,12",170802.0,40.0,51658.0,485.0,170802.0,4809.0,4861.0,566.0,123.0,4809.0,1370.0,1380.0,11.0,11.0,1370.0,3020.0,3061.0,145.0,80.0,3020.0,4946.0,28.155408016299575,10.956676603817414,28.459854100069087,28.16200325599372,28.748855041348715,8.020983360850575,0.21293894459715823,8.079530684652404,8.022862229301602,8.131467276386143,17.681291788152365,2.8069224515079947,17.921335815739862,17.68543352736557,17.992096329182807,30.244376529548834
5,5.0,Centro-Oeste,2013,12,"1,2,3,4,5,6,7,8,9,10,11,12",179615.0,44.0,38180.0,602.0,179615.0,5411.0,5486.0,562.0,242.0,5411.0,1672.0,1687.0,6.0,16.0,1672.0,3422.0,3461.0,170.0,104.0,3422.0,5723.0,30.125546307379672,14.719748559455212,30.543106088021602,30.13292792266012,30.550450737239824,9.30879937644406,0.1571503404924044,9.392311332572447,9.311080296929905,9.383797442628294,19.051860924755726,4.452592980618125,19.26899201068953,19.056529172305105,19.277914826517513,21.25657656654511
5,5.0,Centro-Oeste,2014,12,"1,2,3,4,5,6,7,8,9,10,11,12",181021.0,90.0,29015.0,622.0,181021.0,4977.0,5065.0,337.0,164.0,4977.0,1560.0,1568.0,9.0,19.0,1560.0,3028.0,3058.0,101.0,81.0,3028.0,5302.0,27.494047651929886,11.614682061002929,27.980179095243095,27.507723938960154,27.879354128121374,8.617784676915939,0.3101843873858349,8.661978444489867,8.622071397383532,8.695025718648292,16.727341026731704,3.480958125107703,16.893067655133933,16.735661661075216,16.91999783856714,16.02852707696897
5,5.0,Centro-Oeste,2015,12,"1,2,3,4,5,6,7,8,9,10,11,12",187233.0,97.0,30428.0,602.0,187233.0,5657.0,6075.0,557.0,169.0,5657.0,1720.0,1868.0,16.0,14.0,1720.0,3329.0,3513.0,131.0,87.0,3329.0,5954.0,30.213690962597404,18.305508084658868,32.44620339363253,30.22935191518468,30.469603022174205,9.186414787991433,0.5258314710135401,9.976873734865114,9.191176470588236,9.273614258564063,17.779985365827606,4.30524516892336,18.76271811058948,17.78920143638851,17.928774132180983,16.251408672616474
5,5.0,Centro-Oeste,2016,12,"1,2,3,4,5,6,7,8,9,10,11,12",181416.0,79.0,28097.0,764.0,181416.0,5919.0,6284.0,406.0,275.0,5919.0,1735.0,1887.0,12.0,22.0,1735.0,3381.0,3561.0,111.0,141.0,3381.0,6220.0,32.626670194470165,14.449941274869204,34.63862062883097,32.64088409977004,32.75428419876884,9.563654804427394,0.4270918603409617,10.401508135996824,9.567821238908772,9.598502782590003,18.636724434449,3.9505997081538955,19.628919169202277,18.64484357853058,18.70615071993302,15.487608590201527
5,5.0,Centro-Oeste,2017,12,"1,2,3,4,5,6,7,8,9,10,11,12",187539.0,49.0,27516.0,860.0,187539.0,5982.0,6236.0,393.0,230.0,5982.0,1615.0,1744.0,7.0,31.0,1615.0,3254.0,3410.0,103.0,117.0,3254.0,6313.0,31.897365348007614,14.28259921500218,33.251750302603725,31.905701637420663,31.77422169467512,8.61154213256976,0.25439744148858845,9.2993990583292,8.613792735612567,8.614016502390879,17.351057646676157,3.743276639046373,18.182884626664322,17.355592298255907,17.350501675831836,14.67214819317582
5,5.0,Centro-Oeste,2018,12,"1,2,3,4,5,6,7,8,9,10,11,12",196194.0,81.0,26848.0,903.0,196194.0,6792.0,6969.0,473.0,266.0,6792.0,1631.0,1739.0,13.0,22.0,1631.0,3361.0,3494.0,133.0,117.0,3361.0,7091.0,34.618795681825134,17.617699642431464,35.52096394385149,34.633094185495096,34.22924454871913,8.313200199802237,0.484207389749702,8.863675749513236,8.316633777465032,8.293817244325961,17.131002986839558,4.953814064362336,17.808903432316992,17.138078556750443,17.04848725984607,13.684414406149015
5,5.0,Centro-Oeste,2019,12,"1,2,3,4,5,6,7,8,9,10,11,12",198592.0,64.0,12087.0,903.0,198592.0,7222.0,7399.0,202.0,321.0,7222.0,1927.0,2005.0,4.0,46.0,1927.0,3906.0,4022.0,58.0,131.0,3906.0,7475.0,36.366016757976155,16.712170100107553,37.25729133097003,36.37774016763378,35.730315204526136,9.703311311633902,0.33093406138826836,10.096076377699001,9.706439393939394,9.63183185011491,19.66846600064454,4.798543890129892,20.252578150177246,19.67480657640232,19.463475488499874,6.086347889139542
5,5.0,Centro-Oeste,2020,12,"1,2,3,4,5,6,7,8,9,10,11,12",190491.0,73.0,10236.0,933.0,190491.0,7108.0,7266.0,206.0,305.0,7108.0,2139.0,2183.0,11.0,68.0,2139.0,3823.0,3923.0,46.0,163.0,3823.0,7442.0,37.31409882881606,20.12504884720594,38.14353434020505,37.328403827369264,36.38324960346474,11.228876954816762,1.0746385306760453,11.459858995963064,11.23318173702066,11.003762988675572,20.069189620507007,4.493942946463462,20.594148804930416,20.076883487905555,19.68645397238964,5.373482211758036
5,5.0,Centro-Oeste,2021,12,"1,2,3,4,5,6,7,8,9,10,11,12",188696.0,89.0,13570.0,1030.0,188696.0,6767.0,6930.0,519.0,294.0,6767.0,2151.0,2195.0,19.0,47.0,2151.0,3839.0,3927.0,84.0,143.0,3839.0,7344.0,35.86191546190698,38.24613117170228,36.72573875439861,35.87883800707291,35.03426524227424,11.399287743248399,1.400147383935151,11.632467036927121,11.404666846935692,11.25168614686692,20.344893373468437,6.190125276344879,20.811251960825878,20.35449373565138,20.080934260198013,7.191461398227838
5,5.0,Centro-Oeste,2022,12,"1,2,3,4,5,6,7,8,9,10,11,12",191463.0,109.0,13726.0,1068.0,191463.0,7245.0,7388.0,628.0,339.0,7245.0,1718.0,1766.0,15.0,42.0,1718.0,3585.0,3678.0,84.0,174.0,3585.0,7635.0,37.840209335485184,45.75258633250765,38.58708993382533,37.86176406032798,36.81932145517688,8.97301306257606,1.0928165525280489,9.223714242438486,8.978124314098476,8.840325882695812,18.72424437097507,6.119772694157074,19.209977906958525,18.734910166497695,18.507026566579132,7.169009155816006
5,5.0,Centro-Oeste,2023,12,"1,2,3,4,5,6,7,8,9,10,11,12",195638.0,78.0,16295.0,1076.0,195638.0,7150.0,7342.0,551.0,331.0,7150.0,1624.0,1670.0,19.0,43.0,1624.0,3525.0,3644.0,99.0,154.0,3525.0,7608.0,36.547092078226115,33.81405339061062,37.5284965088582,36.56166905297607,35.33944449140509,8.301045809096392,1.1660018410555386,8.536173953935329,8.304356719165474,8.153481025427624,18.01797196863595,6.075483277078859,18.62623825637146,18.025158519124567,17.701340461805984,8.329158956848874
5,5.0,Centro-Oeste,2024,12,"1,2,3,4,5,6,7,8,9,10,11,12",193222.0,223.0,19090.0,1202.0,193222.0,6908.0,7061.0,636.0,378.0,6908.0,1696.0,1749.0,29.0,48.0,1696.0,3549.0,3653.0,136.0,195.0,3549.0,7457.0,35.75162248605231,33.31587218438973,36.54345778431028,35.79293156959363,34.69291015512661,8.77746840421898,1.5191199580932426,9.051764291850825,8.787610298498956,8.536005838830368,18.36747368312097,7.1241487689889995,18.905714670172134,18.388696314488676,17.971820789590563,9.879827348852615
5,5.0,Centro-Oeste,2025,12,"1,2,3,4,5,6,7,8,9,10,11,12",200828.0,70.0,18159.0,1085.0,200828.0,7210.0,7368.0,557.0,340.0,7210.0,1594.0,1617.0,30.0,60.0,1594.0,3531.0,3594.0,111.0,193.0,3531.0,7734.0,35.90136833509272,30.673495236521834,36.68811121955106,35.91388637065522,34.85888954391588,7.937140239408848,1.6520733520568314,8.051666102336327,7.939907749628906,7.750168236464779,17.582209652040554,6.1126714026102755,17.895910928754954,17.588340190677332,17.187421266540422,9.042065847391799
AC,,AC,2002,12,"1,2,3,4,5,6,7,8,9,10,11,12",15129.0,4.0,0.0,7.0,15129.0,540.0,546.0,0.0,5.0,540.0,263.0,265.0,0.0,2.0,263.0,421.0,426.0,0.0,5.0,421.0,541.0,35.69303985722784,,36.08962918897482,35.70247933884298,37.06382468088112,17.383832374909115,,17.516028818824772,17.388429752066116,17.93277590172794,27.82735144424615,,28.157842554035298,27.834710743801654,28.366284627374743,0.0
